               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.016677,            0.015248,                   0,             0.91465,             0.83722,             0.91835,             0.62805,            0.026552,           0.0096791,                   0,            0.008779,            0.008779,            0.008779
                  76,            0.016885,             0.01551,                   0,             0.89392,              0.8559,             0.92846,             0.66384,            0.026642,           0.0093838,                   0,           0.0087625,           0.0087625,           0.0087625
                  77,            0.017626,            0.015496,                   0,             0.93273,             0.86719,             0.92799,              0.6531,            0.025703,           0.0089801,                   0,            0.008746,            0.008746,            0.008746
                  78,             0.01665,             0.01598,                   0,             0.88355,             0.88912,             0.92378,              0.6516,            0.024946,           0.0094528,                   0,           0.0087295,           0.0087295,           0.0087295
                  79,            0.017075,            0.015708,                   0,             0.85858,             0.85938,             0.90363,             0.57545,            0.027165,            0.009654,                   0,            0.008713,            0.008713,            0.008713
                  80,            0.017452,            0.014539,                   0,             0.85072,              0.8014,              0.8736,             0.62887,            0.025089,            0.010944,                   0,           0.0086965,           0.0086965,           0.0086965
                  81,            0.016324,            0.014675,                   0,              0.9503,             0.80469,              0.9291,              0.6595,             0.02653,           0.0090397,                   0,             0.00868,             0.00868,             0.00868
                  82,            0.017555,            0.015558,                   0,             0.88318,             0.88281,             0.93344,             0.67139,            0.027139,           0.0094609,                   0,           0.0086635,           0.0086635,           0.0086635
                  83,            0.017075,            0.013826,                   0,             0.94196,             0.85156,             0.92482,             0.67763,            0.024893,           0.0095724,                   0,            0.008647,            0.008647,            0.008647
                  84,            0.017317,             0.01547,                   0,             0.93672,             0.86719,             0.92662,             0.63294,            0.026613,           0.0091948,                   0,           0.0086305,           0.0086305,           0.0086305
                  85,             0.01705,            0.014707,                   0,             0.89834,             0.89744,             0.92515,             0.66985,            0.026123,           0.0091393,                   0,            0.008614,            0.008614,            0.008614
                  86,            0.016887,            0.014669,                   0,             0.93987,             0.85938,             0.92357,              0.6381,            0.027619,           0.0092437,                   0,           0.0085975,           0.0085975,           0.0085975
                  87,            0.016593,            0.014707,                   0,             0.84453,             0.89123,             0.91562,             0.66299,            0.026921,           0.0094839,                   0,            0.008581,            0.008581,            0.008581
                  88,            0.017487,            0.015788,                   0,             0.92385,              0.8125,             0.92791,             0.66529,            0.026664,           0.0095236,                   0,           0.0085645,           0.0085645,           0.0085645
                  89,            0.016434,            0.015678,                   0,             0.91892,               0.875,              0.9367,             0.62296,            0.027357,           0.0098936,                   0,            0.008548,            0.008548,            0.008548
                  90,            0.017445,            0.014547,                   0,             0.92161,             0.82812,             0.92391,             0.63999,            0.027646,           0.0096431,                   0,           0.0085315,           0.0085315,           0.0085315
                  91,            0.017573,            0.014835,                   0,             0.91274,             0.81724,             0.87585,             0.62385,            0.026816,            0.010077,                   0,            0.008515,            0.008515,            0.008515
                  92,            0.017378,            0.014513,                   0,             0.94885,             0.85938,             0.93934,             0.66671,            0.026445,           0.0088567,                   0,           0.0084985,           0.0084985,           0.0084985
                  93,            0.016702,             0.01469,                   0,             0.95718,             0.89062,             0.94205,              0.6811,            0.026181,           0.0089796,                   0,            0.008482,            0.008482,            0.008482
                  94,            0.016677,             0.01441,                   0,             0.87818,             0.91406,             0.91954,             0.65567,            0.025397,           0.0090447,                   0,           0.0084655,           0.0084655,           0.0084655
                  95,            0.016614,             0.01394,                   0,             0.90033,             0.84691,             0.94131,             0.65206,             0.02574,           0.0090305,                   0,            0.008449,            0.008449,            0.008449
                  96,            0.017251,            0.015528,                   0,             0.88145,             0.87136,             0.89537,             0.63765,            0.025029,           0.0097871,                   0,           0.0084325,           0.0084325,           0.0084325
                  97,            0.016396,            0.014761,                   0,             0.89278,             0.84566,             0.91173,             0.65077,             0.02607,            0.010267,                   0,            0.008416,            0.008416,            0.008416
                  98,            0.016624,            0.014989,                   0,             0.93392,             0.66249,             0.78778,             0.51342,            0.033944,            0.013962,                   0,           0.0083995,           0.0083995,           0.0083995
                  99,            0.015609,            0.013983,                   0,             0.86309,              0.8125,              0.8713,             0.61723,            0.026583,            0.010002,                   0,            0.008383,            0.008383,            0.008383
                 100,            0.016159,            0.015038,                   0,             0.91724,             0.85156,               0.925,             0.68698,            0.025733,           0.0087915,                   0,           0.0083665,           0.0083665,           0.0083665
                 101,            0.016102,             0.01495,                   0,             0.91816,             0.88281,             0.92393,             0.67306,            0.025418,           0.0085857,                   0,             0.00835,             0.00835,             0.00835
                 102,            0.016544,            0.014919,                   0,             0.86684,             0.80469,             0.87869,             0.60135,            0.027209,           0.0096778,                   0,           0.0083335,           0.0083335,           0.0083335
