               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.019993,            0.019312,                   0,             0.89933,             0.87179,             0.91744,             0.59592,            0.031602,           0.0099944,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.020381,            0.019805,                   0,             0.85273,             0.89088,             0.92512,             0.57997,              0.0308,            0.010252,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.019844,            0.019869,                   0,             0.91243,             0.85897,             0.92654,             0.58582,            0.030218,              0.0116,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.020911,             0.01924,                   0,             0.85501,             0.92308,             0.92927,             0.57691,            0.031029,            0.010519,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.020065,            0.019389,                   0,              0.8578,             0.85897,             0.91105,             0.58953,            0.032956,             0.01114,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.020954,            0.020133,                   0,             0.88443,             0.87179,             0.92525,             0.57546,            0.031305,            0.010618,                   0,            0.008581,            0.008581,            0.008581
                  45,             0.02067,            0.019267,                   0,               0.888,             0.83333,             0.92179,             0.54663,            0.033987,             0.01088,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.020792,            0.019207,                   0,             0.83501,             0.85897,              0.9034,             0.58827,            0.030525,            0.012294,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.019937,            0.018964,                   0,             0.90043,             0.84615,             0.93193,             0.57652,            0.031949,            0.011124,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.019964,            0.019442,                   0,             0.93834,             0.78048,             0.90387,             0.56274,             0.03114,            0.011775,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.021918,            0.018934,                   0,             0.95625,             0.84078,             0.91794,             0.59154,             0.03082,            0.010517,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.020215,            0.018846,                   0,             0.86828,             0.91026,             0.94697,             0.58477,            0.032581,            0.010579,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.019336,            0.018556,                   0,             0.89275,             0.87179,             0.92708,             0.58718,            0.032717,             0.01075,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.019533,            0.017867,                   0,             0.89712,             0.89435,               0.935,             0.59588,            0.030374,            0.010186,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.019282,            0.018434,                   0,             0.87696,             0.83333,             0.89182,             0.54771,            0.030889,            0.010809,                   0,            0.008284,            0.008284,            0.008284
                  54,             0.02006,            0.018416,                   0,             0.81509,             0.87179,             0.88438,             0.55886,            0.030756,            0.010918,                   0,            0.008251,            0.008251,            0.008251
