               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.025933,            0.026814,                   0,             0.89054,             0.88982,             0.92543,             0.58319,            0.024808,            0.011066,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.025107,            0.027724,                   0,             0.92892,             0.83594,             0.92727,             0.48524,            0.028761,            0.010346,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.026069,            0.026743,                   0,             0.81565,             0.80469,             0.85362,             0.43328,            0.028675,            0.011229,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.025431,            0.027314,                   0,             0.95275,             0.85938,              0.9379,             0.56775,            0.024824,           0.0099442,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.024752,            0.026855,                   0,             0.94231,             0.82812,             0.93728,             0.54391,            0.026916,           0.0098988,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.025963,            0.026757,                   0,              0.8895,             0.89844,              0.9296,             0.57206,            0.024515,           0.0094183,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.024472,            0.027082,                   0,             0.88362,             0.88973,             0.94415,             0.52398,            0.026885,           0.0097498,                   0,            0.005974,            0.005974,            0.005974
                 124,             0.02479,            0.025632,                   0,             0.83587,             0.89062,              0.9045,             0.50211,            0.028236,            0.010175,                   0,            0.005941,            0.005941,            0.005941
                 125,              0.0249,            0.027506,                   0,             0.74773,             0.69469,             0.74322,             0.36028,            0.033509,            0.013171,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.024104,            0.025994,                   0,             0.88647,             0.85404,             0.92105,             0.56294,            0.025843,            0.010606,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.025155,            0.027542,                   0,             0.79131,             0.86719,             0.88877,             0.54238,             0.02485,            0.011324,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.025501,            0.025421,                   0,             0.88719,             0.70312,             0.78603,              0.4361,            0.030974,            0.012526,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.024725,            0.026563,                   0,             0.89236,             0.90675,             0.94333,             0.57174,            0.025418,           0.0098896,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.024338,            0.026107,                   0,             0.88872,              0.8125,             0.88252,             0.46407,             0.03089,            0.011521,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.024314,            0.025416,                   0,             0.91248,             0.90625,             0.94855,             0.55323,            0.025147,           0.0098258,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.024232,            0.025988,                   0,             0.88531,              0.8443,             0.92487,              0.5568,            0.024783,             0.01105,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.024941,            0.025784,                   0,             0.90007,             0.91406,             0.96145,             0.63178,            0.024383,           0.0096298,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.024589,            0.026106,                   0,              0.8864,             0.91437,             0.95678,             0.65628,            0.022833,           0.0093171,                   0,            0.005611,            0.005611,            0.005611
