               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,             0.01646,            0.011385,                   0,             0.92129,             0.93645,             0.96863,             0.73408,            0.020846,           0.0061809,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.016676,            0.010972,                   0,              0.6863,                0.56,             0.64505,             0.32847,            0.036161,            0.013968,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.017099,            0.010489,                   0,             0.69391,                0.42,             0.51245,             0.29317,            0.038556,            0.015135,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.018513,             0.01076,                   0,             0.94548,                 0.8,             0.90519,             0.61161,            0.028424,           0.0090454,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.016344,           0.0097513,                   0,             0.88456,                 0.9,             0.91642,             0.67147,            0.025034,           0.0081911,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.016486,            0.011227,                   0,             0.95825,              0.9181,             0.96237,             0.71749,            0.023339,           0.0067786,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.015728,           0.0098209,                   0,             0.96067,             0.97698,             0.97595,             0.75477,            0.018866,           0.0056272,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.017284,           0.0095123,                   0,             0.95627,                0.96,             0.97312,             0.74585,            0.020064,           0.0061589,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.016372,           0.0095886,                   0,             0.96073,             0.97868,             0.97799,             0.71991,             0.01852,           0.0058037,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.017921,             0.01128,                   0,             0.92486,                 0.9,              0.9257,             0.60366,            0.025251,           0.0065503,                   0,            0.007129,            0.007129,            0.007129
                  89,             0.01677,            0.010742,                   0,             0.96072,             0.97843,             0.97709,             0.72678,            0.021258,           0.0056183,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.016122,            0.010544,                   0,             0.97406,                0.86,             0.95144,             0.66585,            0.026454,           0.0077389,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.017237,            0.010449,                   0,             0.94262,                 0.9,             0.92978,             0.63721,            0.022165,           0.0076835,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.017458,            0.010865,                   0,             0.96001,             0.96036,             0.97258,             0.71005,            0.021537,           0.0063326,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.017462,            0.011007,                   0,              0.9786,                0.96,             0.97465,             0.73785,            0.021757,           0.0054438,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.016102,            0.010839,                   0,                   1,             0.93961,             0.97034,             0.76028,            0.018603,           0.0053575,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.016456,            0.010136,                   0,             0.95991,             0.95773,             0.96713,             0.71683,             0.02228,           0.0057072,                   0,            0.006898,            0.006898,            0.006898
                  96,              0.0156,            0.010031,                   0,             0.95982,             0.95547,             0.97358,             0.74258,            0.020337,           0.0055131,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.016444,            0.010939,                   0,             0.97987,             0.97379,             0.98006,             0.71812,            0.021344,           0.0053537,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.014818,           0.0097168,                   0,             0.97983,             0.97151,             0.97587,             0.69014,            0.018752,           0.0060746,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.016774,            0.010242,                   0,             0.96053,             0.97363,             0.97816,             0.72546,            0.017807,           0.0055572,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.015944,           0.0096272,                   0,             0.93797,                0.96,             0.96486,             0.75109,            0.021519,           0.0055675,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.015753,           0.0099971,                   0,             0.93634,                0.96,             0.96892,              0.6833,            0.021772,            0.006285,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.014992,           0.0094811,                   0,             0.91773,                0.94,             0.95301,             0.70968,            0.021413,           0.0073053,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.015924,           0.0098087,                   0,              0.9301,                0.94,             0.96639,             0.68721,            0.021402,           0.0072736,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.016414,            0.010514,                   0,             0.93264,                0.96,             0.96955,             0.72049,            0.022609,           0.0058058,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.016479,            0.010371,                   0,             0.95944,             0.94624,             0.96595,             0.72709,             0.02057,           0.0061607,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.015484,            0.010431,                   0,             0.96062,             0.97576,             0.97445,              0.7025,            0.022929,           0.0060795,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.016449,            0.010243,                   0,              0.9599,             0.95756,             0.97623,             0.74215,            0.019651,           0.0062385,                   0,            0.006502,            0.006502,            0.006502
                 108,              0.0149,            0.010175,                   0,             0.98795,                0.94,             0.97794,             0.71703,            0.022203,           0.0062001,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.013724,              0.0104,                   0,             0.97861,             0.91488,             0.96332,             0.64211,            0.023675,           0.0073327,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.014809,           0.0099283,                   0,             0.96056,              0.9743,             0.97588,             0.71915,            0.020697,           0.0067428,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.015478,           0.0097597,                   0,             0.91978,                0.76,             0.84485,              0.5385,             0.02594,            0.009841,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.016352,           0.0090599,                   0,              0.9701,                0.78,             0.89603,             0.60249,            0.026991,           0.0081901,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.015443,           0.0094629,                   0,             0.96067,             0.97704,             0.97792,             0.75681,            0.019762,           0.0052053,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.015251,            0.009853,                   0,                   1,             0.95905,             0.97849,             0.74065,            0.019611,           0.0050174,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.015365,           0.0090695,                   0,             0.97996,             0.97797,             0.98088,             0.77461,            0.019512,           0.0050537,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.014937,           0.0096487,                   0,                   1,             0.97804,             0.98187,             0.77176,            0.018808,           0.0049671,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.015057,           0.0094717,                   0,             0.97864,                0.96,             0.97901,             0.75853,             0.02206,           0.0050606,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.014576,           0.0093026,                   0,             0.99655,                0.96,             0.97936,             0.73834,            0.023194,           0.0053804,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.013403,           0.0095459,                   0,             0.95419,                0.96,             0.97599,             0.73949,            0.021755,           0.0055063,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.015046,           0.0090076,                   0,             0.92109,             0.93384,             0.92499,             0.71545,            0.019946,           0.0069908,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.014918,            0.010194,                   0,             0.92067,                0.96,             0.95869,             0.74346,            0.022237,           0.0055702,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.014736,           0.0099004,                   0,             0.94036,              0.9462,              0.9691,             0.77951,            0.020122,           0.0051833,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.013506,           0.0093536,                   0,              0.9795,             0.95574,             0.97754,              0.7702,            0.021244,           0.0055637,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.013162,           0.0089704,                   0,             0.99552,                0.94,             0.97901,             0.77384,            0.017952,            0.005493,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.015265,            0.010018,                   0,             0.99914,                0.96,             0.98056,             0.75191,            0.019114,           0.0060218,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.013748,           0.0087999,                   0,              0.9961,                0.92,             0.96198,             0.70554,            0.021472,           0.0064741,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.013226,           0.0090099,                   0,              0.9987,                0.98,             0.98093,             0.75146,            0.020092,           0.0060717,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.014369,           0.0093082,                   0,             0.97993,             0.97671,             0.98019,             0.72215,             0.02155,           0.0066347,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.014238,           0.0094617,                   0,             0.99594,                0.96,             0.98179,             0.78538,            0.017533,           0.0056862,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.012392,           0.0087944,                   0,             0.99696,                0.96,             0.98065,             0.75186,            0.019769,           0.0058695,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.014962,           0.0087822,                   0,             0.94102,             0.95732,             0.96897,              0.7277,            0.021382,            0.005984,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.013216,           0.0098908,                   0,             0.96069,             0.97763,             0.97066,             0.71549,            0.023217,            0.005657,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.013816,           0.0094528,                   0,             0.96071,              0.9781,             0.96324,             0.74918,            0.021191,           0.0057126,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.013888,           0.0098387,                   0,             0.93101,                 0.9,             0.95029,             0.71073,            0.021527,           0.0068835,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.014587,           0.0093452,                   0,             0.95917,             0.93977,             0.96569,             0.71864,            0.020746,           0.0062659,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.014547,            0.008415,                   0,             0.95643,                0.94,             0.96931,              0.7323,            0.022388,           0.0058185,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.013436,           0.0099273,                   0,             0.97373,                0.96,             0.97476,             0.76352,            0.020833,           0.0056842,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.014223,           0.0092782,                   0,             0.95711,                0.96,             0.97582,             0.78099,            0.017031,           0.0054239,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.015406,           0.0094073,                   0,             0.93346,                0.92,             0.94156,             0.64372,            0.024295,           0.0068489,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.013467,           0.0088217,                   0,             0.96046,                0.98,             0.96884,              0.7402,             0.01741,           0.0057832,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.013551,           0.0093339,                   0,             0.93838,                0.98,             0.96111,             0.74236,            0.017619,           0.0057935,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.012395,           0.0094415,                   0,             0.94746,                0.92,             0.95612,             0.70532,             0.02014,           0.0059073,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.014006,           0.0089928,                   0,             0.95417,                 0.9,             0.95498,              0.7018,            0.022277,           0.0061536,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.012661,           0.0087278,                   0,             0.91482,                0.92,             0.94079,              0.7057,            0.020076,           0.0059995,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.014294,           0.0087421,                   0,             0.96626,                0.94,             0.96903,             0.74405,            0.019302,           0.0059972,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.013315,           0.0088739,                   0,             0.97925,             0.94407,             0.97738,             0.71415,            0.022525,           0.0063346,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.013008,           0.0085346,                   0,             0.97991,             0.97549,             0.98078,             0.74124,            0.022118,           0.0060266,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.013127,           0.0090936,                   0,             0.95985,             0.95641,             0.97729,              0.7634,            0.018659,           0.0058219,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.012744,           0.0085471,                   0,             0.97542,                0.94,             0.97598,              0.7634,            0.017296,           0.0058797,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.012069,           0.0084153,                   0,             0.97953,             0.95692,             0.97819,              0.7541,            0.017752,           0.0058352,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.013578,           0.0085351,                   0,             0.95994,             0.95841,             0.97147,             0.73254,            0.020908,           0.0059168,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.012173,           0.0085742,                   0,                0.96,             0.95996,             0.97122,             0.73136,            0.019514,            0.005906,                   0,            0.005017,            0.005017,            0.005017
                 153,              0.0123,           0.0092309,                   0,             0.95984,             0.95601,             0.97952,             0.75667,            0.019033,           0.0059574,                   0,            0.004984,            0.004984,            0.004984
                 154,             0.01139,            0.007702,                   0,             0.95894,                0.98,             0.98077,             0.78301,            0.017247,           0.0054922,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.013956,           0.0093429,                   0,             0.97914,             0.93899,             0.95921,             0.74615,            0.018776,           0.0059766,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.012162,           0.0081779,                   0,             0.92161,             0.94051,             0.93861,             0.71542,            0.020915,           0.0063698,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.013318,           0.0086548,                   0,              0.9228,             0.95638,             0.95997,             0.75896,            0.017592,           0.0063554,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.012687,           0.0077714,                   0,              0.9341,                 0.9,             0.93697,             0.67793,            0.024687,           0.0072028,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.014207,           0.0080637,                   0,             0.96056,             0.97435,             0.96915,             0.73556,            0.020866,           0.0061835,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.013206,           0.0087804,                   0,             0.96069,             0.97748,             0.97522,             0.76057,             0.01802,           0.0055991,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.012448,           0.0085942,                   0,             0.92434,                0.98,             0.96895,              0.7605,            0.017938,           0.0058117,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.011701,           0.0080907,                   0,             0.94037,             0.94623,             0.97185,             0.77298,            0.017157,            0.005687,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.011322,           0.0079661,                   0,             0.93947,                0.96,             0.96142,             0.77308,            0.016919,           0.0057916,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.011478,           0.0087978,                   0,             0.94006,                0.96,             0.97232,             0.77789,              0.0177,           0.0056169,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.011995,           0.0084533,                   0,             0.95988,             0.95714,             0.97726,             0.77701,            0.019047,           0.0052715,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.011888,           0.0087161,                   0,             0.94496,                0.98,             0.98282,             0.78778,            0.019908,           0.0050895,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.012093,           0.0089613,                   0,             0.95982,             0.95559,             0.98157,             0.78198,            0.016954,           0.0054085,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.012259,           0.0088245,                   0,             0.92322,                0.98,             0.97761,             0.78012,            0.016307,           0.0055522,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.011256,           0.0086101,                   0,             0.92389,                0.98,             0.97406,              0.7637,            0.018094,           0.0060047,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.011701,           0.0089818,                   0,             0.90455,                0.98,             0.97166,             0.75151,            0.017469,             0.00595,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.012049,           0.0076992,                   0,             0.92434,             0.97744,             0.96746,             0.75614,            0.017255,             0.00599,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.011756,           0.0080028,                   0,             0.92303,             0.95941,             0.97542,             0.77227,            0.017094,           0.0058081,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.011008,           0.0081851,                   0,                   1,             0.91603,             0.96204,             0.77413,            0.017786,             0.00568,                   0,            0.004324,            0.004324,            0.004324
